Longitude,Latitude,Name,description,_id,camera_mount,camera_type,man_made,surveillance,surveillance_type,surveillance_zone,camera_direction,operator,check_date,survey_date,direction,surface,image,addr_street,height,camera_angle,material,fixme,access,status,disused_man_made
77.5841792,12.9779144,,,node/665072280,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6192601,13.0040647,Shalom Apt Gate Camera 1,,node/3173084275,wall,fixed,surveillance,outdoor,camera,town,W,,,,,,,,,,,,,,
77.6355011,12.9670078,,,node/3529706272,building,fixed,surveillance,outdoor,camera,street,,,,,,,,,,,,,,,
77.564784,13.0192437,,,node/3696421499,,,surveillance,,,,,,,,,,,,,,,,,,
77.5630553,13.0164591,,,node/3699307370,,,surveillance,,,,,,,,,,,,,,,,,,
77.5629092,13.016811,,,node/3699307372,,,surveillance,,,,,,,,,,,,,,,,,,
77.5713775,13.0275594,,,node/3699307389,,,surveillance,,,,,,,,,,,,,,,,,,
77.5689946,13.0126128,,,node/3715556377,,,surveillance,,,,,,,,,,,,,,,,,,
77.5349283,12.9655057,,CCTV,node/5342611522,,,surveillance,,,,,,,,,,,,,,,,,,
77.5348464,12.9651401,CCTV,Vijayanagar TTMC,node/5342615465,,,surveillance,,,,,,,,,,,,,,,,,,
77.5342179,12.9578343,Surveillance camera,,node/5367427456,,,surveillance,,,,,,,,,,,,,,,,,,
77.6138022,12.9737679,Pole 5,,node/5740384470,pole,fixed,surveillance,public,camera,traffic,"180",,,,,,,,,,,,,,
77.6110621,12.974344,Pole 4,,node/5740384471,pole,fixed,surveillance,traffic,camera,traffic,"180",,,,,,,,,,,,,,
77.5787556,13.0064362,,,node/5970919234,pole,dome,surveillance,public,camera,area,,BTP,,,,,,,,,,,,,
77.6123667,12.9344914,,,node/6433648828,traffic_signals,panning,surveillance,public,camera,traffic,,BTP,2021/12/05 00:00:00,,,,,,,,,,,,
77.5952023,12.9102739,Camera,,node/6433705424,traffic_signals,panning,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6186189,13.0043155,,,node/6434324364,wall,fixed,surveillance,outdoor,camera,building,"100",Apartment,,,,,,,,,,,,,
77.6168195,13.0036358,CCTV,,node/6440425404,pole,dome,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.6197036,13.0040539,,,node/6440526167,traffic_signals,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6173656,13.0049492,,3 Cameras on 1 pole,node/6440614863,pole,fixed,surveillance,public,camera,town,"280;0;120",,,,,,,,,,,,,,
77.6172604,13.0047271,,,node/6440691832,,,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6233088,12.9311267,,,node/6441934435,wall,fixed,surveillance,outdoor,camera,area,"30",,,,,,,,,,,,,,
77.6230211,12.9308146,,,node/6441986482,pole,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.580865,13.0056695,CCTV,,node/6442914942,,,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.5805054,13.0091572,,,node/6444485473,pole,dome,surveillance,public,camera,area,,,2022/12/15 00:00:00,,,,,,,,,,,,
77.5715886,13.0084718,,,node/6444486615,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5711547,13.0084993,,,node/6444486709,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6232746,12.9995879,,,node/6449238204,wall,fixed,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.623085,12.9996458,,,node/6449238580,wall,fixed,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6230575,12.9996571,,,node/6449238944,wall,fixed,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6121952,13.001928,,,node/6449260747,pole,dome,surveillance,public,camera,town,,,,2022/06/11 00:00:00,,,,,,,,,,,
77.6104064,12.9991284,,,node/6449261544,wall,panning,surveillance,camera,camera,,,,,,,,,,,,,,,,
77.6073582,12.9936002,,,node/6449263431,pole,dome,surveillance,public,camera,,,,2022/09/12 00:00:00,,,,,,,,,,,,
77.5994986,12.9905635,,,node/6449265947,,panning,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5971781,12.9843694,,,node/6449267871,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.596906,12.9803297,,,node/6449373830,,,surveillance,public,,,,,,,,,,,,,,,,,
77.5974151,12.9807772,,,node/6449379358,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5970834,12.9803563,,,node/6449379510,,,surveillance,public,,,,,,,,,,,,,,,,,
77.5927697,12.9896165,,,node/6449385864,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.59707,12.9938755,,,node/6449399392,,panning,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5957065,12.9935331,,,node/6449399461,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6200275,12.9747424,,,node/6451941089,pole,dome,surveillance,public,camera,area,,,2022/09/25 00:00:00,,,,,,,,,,,,
77.6237269,13.0058786,,,node/6458074440,,,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6443255,12.9783736,,,node/6466532829,,,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6442049,12.9784381,,,node/6466657185,,fixed,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6229337,12.9818215,,,node/6466823642,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6330181,13.0018833,,,node/6467481359,,,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6442184,12.9784382,,,node/6467481416,,,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6270416,13.000987,,,node/6467485842,,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6329291,13.0019009,,,node/6467489146,,,surveillance,,,,,,,,,,,,,,,,,,
77.6196001,12.9716676,,,node/6475325036,,,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6194325,12.9721567,,,node/6490994520,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6227483,12.9423798,,,node/6490994521,,,surveillance,,,,,,,,,,,,,,,,,,
77.6227122,12.9424075,,,node/6490994522,,,surveillance,,,,,,,,,,,,,,,,,,
77.5941061,12.9838179,,,node/6490999692,,,surveillance,,,,,,,,,,,,,,,,,,
77.5941759,12.9838335,,,node/6491000935,,,surveillance,,,,,,,,,,,,,,,,,,
77.6481309,12.9688225,,,node/6497017206,,,surveillance,,,,,,,,,,,,,,,,,,
77.5665881,13.0051679,,,node/6497072685,,fixed,surveillance,outdoor,camera,building,,,,,,,,,,,,,,,
77.6202192,12.97579,,,node/6503984329,,,surveillance,,,,,,,,,,,,,,,,,,
77.5975075,12.9710145,,,node/6507541930,building,fixed,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.5976968,12.9712442,,,node/6507548685,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5977061,12.9712472,,,node/6507548686,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6371679,13.0228188,,,node/6512071486,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6123225,12.9345018,,,node/6517488754,traffic_signals,panning,surveillance,outdoor,camera,traffic,,BTP,2021/12/05 00:00:00,,,,,,,,,,,,
77.6123307,12.9345024,,,node/6517502205,traffic_signals,panning,surveillance,outdoor,camera,,,,2021/12/05 00:00:00,,,,,,,,,,,,
77.6124006,12.9344115,,,node/6517514425,pole,dome,surveillance,outdoor,camera,traffic,,BTP,2021/12/05 00:00:00,,,,,,,,,,,,
77.612345,12.9345083,,,node/6517516241,traffic_signals,panning,surveillance,public,camera,traffic,,BTP,2021/12/05 00:00:00,,,,,,,,,,,,
77.5994312,12.9764872,,,node/6533238559,pole,dome,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.7066534,13.1988107,,,node/6536050738,pole,dome,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.7075381,13.1989708,,,node/6536068689,pole,dome,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.7083493,13.1999342,,,node/6536072091,pole,dome,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.7077134,13.2000687,,,node/6536076049,pole,dome,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.7065887,13.1988543,,,node/6536080286,pole,dome,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6564644,12.893836,,,node/6536407571,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6570726,12.8940969,,,node/6536415841,,dome,surveillance,public,camera,,,,2021/12/01 00:00:00,,,,,,,,,,,,
77.6602402,12.8507552,,,node/6539347196,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.653381,12.869746,,,node/6539731571,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6533944,12.8699376,,,node/6539731572,,,surveillance,traffic,ALPR,traffic,,,,,"130",,,,,,,,,,
77.6640354,12.8556643,,,node/6539763552,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6605756,12.8507729,,,node/6539763553,pole,fixed,surveillance,public,camera,,"100",,,,,,,,,,,,,,
77.6623134,12.8504133,,,node/6539763554,pole,fixed,surveillance,public,camera,,"280",,,,,,,,,,,,,,
77.6626514,12.8503349,,,node/6539763555,wall,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6287929,12.907045,,,node/6544048585,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6399019,12.8892046,,,node/6544048799,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6276624,12.9091872,,,node/6544835368,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5996975,12.9147708,,,node/6546998966,wall,fixed,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6569322,12.8884033,,,node/6546998967,wall,fixed,surveillance,outdoor,camera,,"5",,,,,,,,,,,,,,
77.6605384,12.8507784,,,node/6548033922,pole,fixed,surveillance,public,camera,,"280",,,,,,,,,,,,,,
77.6625546,12.8542699,,,node/6548044848,ceiling,fixed,surveillance,outdoor,camera,,"240",,,,,,,,,,,,,,
77.6625726,12.8542721,,,node/6548044849,wall,fixed,surveillance,outdoor,camera,,"60",,,,,,,,,,,,,,
77.662404,12.8542184,,,node/6548048196,wall,fixed,surveillance,outdoor,camera,,"240",,,,,,,,,,,,,,
77.6624209,12.8542315,,,node/6548048197,wall,fixed,surveillance,outdoor,camera,,"60",,,,,,,,,,,,,,
77.664015,12.8556649,,,node/6548057248,pole,fixed,surveillance,public,camera,,"30",,,,,,,,,,,,,,
77.6684489,12.9178655,,,node/6549820947,wall,fixed,surveillance,outdoor,camera,,"290",,,,,,,,,,,,,,
77.6509744,12.8957891,,,node/6549820948,building,fixed,surveillance,outdoor,camera,,"140",,,,,,,,,,,,,,
77.6517619,12.9240872,,,node/6549820949,pole,dome,surveillance,public,camera,,,,2021/11/27 00:00:00,,,,,,,,,,,,
77.6653305,12.9206594,,,node/6549820950,pole,dome,surveillance,public,camera,,,,2021/11/28 00:00:00,,,,,,,,,,,,
77.6512484,12.8988625,,,node/6550955554,pole,dome,surveillance,public,camera,,,,2021/12/01 00:00:00,,,,,,,,,,,,
77.6512385,12.8988734,,,node/6550955555,pole,fixed,surveillance,public,camera,,"320",,2021/12/01 00:00:00,,,,,,,,,,,,
77.65031,12.9001099,,,node/6550955556,building,fixed,surveillance,public,camera,,"10",,,,,,,,,,,,,,
77.650318,12.9002106,,,node/6550955557,building,fixed,surveillance,public,camera,,"190",,,,,,,,,,,,,,
77.6528281,12.8946798,,,node/6550981095,building,fixed,surveillance,public,camera,,"240",,,,,,,,,,,,,,
77.6512,12.9057458,,,node/6550981237,building,fixed,surveillance,public,camera,,"20",,,,,,,,,,,,,,
77.6505701,12.9037543,,,node/6550981867,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6503833,12.903719,,,node/6550981868,pole,fixed,surveillance,public,camera,,"250",,2021/12/02 00:00:00,,,,,,,,,,,,
77.6503913,12.9037196,,,node/6550981869,pole,fixed,surveillance,public,camera,,"180",,2021/12/02 00:00:00,,,,,,,,,,,,
77.6504,12.9037236,,,node/6550981870,pole,fixed,surveillance,public,camera,,"150",,2021/12/02 00:00:00,,,,,,,,,,,,
77.6504101,12.9037307,,,node/6550981871,pole,fixed,surveillance,public,camera,,"60",,2021/12/02 00:00:00,,,,,,,,,,,,
77.6550235,12.8707881,,,node/6552157651,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6533741,12.86994,,,node/6552157652,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6602526,12.8507631,,,node/6552191847,pole,fixed,surveillance,public,camera,,"10",,,,,,,,,,,,,,
77.6602246,12.8507639,,,node/6552191848,pole,fixed,surveillance,public,camera,,"280",,,,,,,,,,,,,,
77.6626569,12.8503205,,,node/6552191849,pole,fixed,surveillance,public,camera,,"270",,,,,,,,,,,,,,
77.6626704,12.8503087,,,node/6552191850,pole,fixed,surveillance,public,camera,,"150",,,,,,,,,,,,,,
77.6070349,12.971918,,,node/6553278367,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6609972,12.8507145,,,node/6557646104,pole,fixed,surveillance,public,camera,,"280",,,,,,,,,,,,,,
77.6610265,12.8507145,,,node/6557646105,pole,fixed,surveillance,public,camera,,"100",,,,,,,,,,,,,,
77.6622085,12.8505228,,,node/6557646106,pole,fixed,surveillance,public,camera,,"100",,,,,,,,,,,,,,
77.6621771,12.8505289,,,node/6557646107,pole,fixed,surveillance,public,camera,,"280",,,,,,,,,,,,,,
77.6616311,12.8506146,,,node/6557646108,pole,fixed,surveillance,public,camera,,"280",,,,,,,,,,,,,,
77.6616583,12.8506105,,,node/6557646109,pole,fixed,surveillance,public,camera,,"100",,,,,,,,,,,,,,
77.622494,12.9315485,,,node/6559821676,pole,fixed,surveillance,public,camera,traffic,"90",,,,,,,,,,,,,,
77.6224914,12.9315427,,,node/6559821677,pole,fixed,surveillance,outdoor,camera,,"180",,,,,,,,,,,,,,
77.6224876,12.931549,,,node/6559821678,pole,fixed,surveillance,public,camera,traffic,"14",,,,,,,,,,,,,,
77.6159023,12.9807816,,,node/6565706719,pole,panning,surveillance,public,camera,traffic,"45",,,,,,,,,,,,,,
77.6191969,13.0040887,Shalom Gate Camera 2,,node/6567729842,,,surveillance,outd,camera,,,,,,,,,,,,,,,,
77.6010021,13.0682161,,,node/6568386052,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.598173,13.0567581,,,node/6568402225,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6026809,13.064958,,,node/6568407562,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5999524,13.066439,,,node/6568418174,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5961186,13.0584342,,,node/6568418483,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.599658,13.0618394,,,node/6568421830,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6008231,13.0657273,,,node/6568427222,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5980394,13.0591092,,,node/6568431784,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5972691,13.057621,,,node/6568433238,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5988936,13.0589566,,,node/6568434665,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.598617,13.0578501,,,node/6568436943,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5968241,13.0582605,,,node/6568439467,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5962032,13.0592419,,,node/6568444879,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5997064,13.059613,,,node/6568445367,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5976571,13.0580864,,,node/6568445368,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5983802,13.05907,,,node/6568445503,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6003704,13.0684916,,,node/6568445504,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6001964,13.0627102,,,node/6568445867,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5997291,13.0658382,,,node/6568445868,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5977905,13.0559446,,,node/6568447043,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5963653,13.0577437,,,node/6568447164,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6017272,13.0655647,,,node/6568447165,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6000668,13.0673366,,,node/6568448608,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6015122,13.0687063,,,node/6568449209,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5996022,13.0605926,,,node/6568449908,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5983904,13.057236,,,node/6568449909,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5976047,13.0602991,,,node/6568450402,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.601648,13.0695972,,,node/6568451456,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5967048,13.0571522,,,node/6568451944,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5994852,13.0592638,,,node/6568453531,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5964929,13.0605159,,,node/6568453532,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.603271,13.0644393,,,node/6568453602,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5973917,13.0591551,,,node/6568453745,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6019572,13.0649132,,,node/6568454310,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6007817,13.0637643,,,node/6568454993,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.5996882,13.0679701,,,node/6568455103,,fixed,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6000131,13.0675439,,,node/6568455409,,fixed,surveillance,outdoor,camera,,,,,,,,,,,,,,,,
77.6015054,13.0679705,,,node/6568456085,,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6146229,12.9917069,,,node/6569307163,pole,fixed,surveillance,outdoor,camera,area,"45",,,,,outdoor,,,,,,,,,
77.6145177,12.9916789,,,node/6569347600,pole,dome,surveillance,outdoor,camera,traffic,,,,,,,,,,,,,,,
77.6147138,12.9916499,,,node/6569357285,pole,fixed,surveillance,outdoor,camera,area,"0",,,,,,,,,,,,,,
77.6457032,12.9779148,,,node/6570620845,wall,fixed,surveillance,outdoor,camera,,"270",,,,,,,,,,,,,,
77.6457078,12.9779208,,,node/6570627471,wall,fixed,surveillance,outdoor,camera,area,"0",,,,,,,,,,,,,,
77.6730027,12.8884729,,,node/6577978754,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6729241,12.8885593,,,node/6577978755,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6756664,12.8477718,,,node/6578013755,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6678048,12.8909545,,,node/6578026223,wall,fixed,surveillance,public,camera,,"90",,,,,,,,,,,,,,
77.667615,12.8911126,,,node/6578026224,wall,fixed,surveillance,public,camera,,"350",,,,,,,,,,,,,,
77.6230483,13.0044432,,,node/6611718882,wall,fixed,surveillance,outdoor,camera,,"90",,,,,,,,,,,,,,
77.6229955,13.0044323,,,node/6611723437,wall,fixed,surveillance,outdoor,camera,,"45",,,,,,,,,,,,,,
77.707363,13.1996291,,,node/6611738954,,,surveillance,,,,,,,,,,,,,,,,,,
77.6227782,13.004584,,,node/6611751604,wall,fixed,surveillance,outdoor,camera,building,"0",,,,,,,,,,,,,,
77.6228726,13.0045275,,,node/6611758416,wall,fixed,surveillance,outdoor,camera,building,"0",,,,,,,,,,,,,,
77.6228859,12.9816453,,,node/6617281484,pole,fixed,surveillance,outdoor,camera,traffic,,,,,,,,,,,,,,,
77.6200106,12.974728,,,node/6618959850,pole,dome,surveillance,outdoor,camera,area,,,2022/09/25 00:00:00,,,,,,,,,,,,
77.6201068,12.9730796,,,node/6618971791,pole,dome,surveillance,public,camera,town,,,,,,,,,,,,,,,
77.5943325,12.9788111,,,node/6633083926,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6151086,12.9733365,,,node/6633123944,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5940226,12.975522,,,node/6633126524,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5946109,12.9762054,,,node/6633127687,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6224875,12.9315296,,,node/6633127787,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6446517,12.9121413,,,node/6633297800,pole,fixed,surveillance,public,camera,,"0",,2021/11/30 00:00:00,,,,,,,,,,,,
77.6446531,12.9121099,,,node/6633297801,pole,fixed,surveillance,public,camera,,"90",,2021/11/30 00:00:00,,,,,,,,,,,,
77.6446249,12.9121073,,,node/6633297802,pole,fixed,surveillance,public,camera,,"180",,2021/11/28 00:00:00,,,,,,,,,,,,
77.6446222,12.91214,,,node/6633297803,pole,fixed,surveillance,public,camera,,"270",,2021/11/30 00:00:00,,,,,,,,,,,,
77.6381216,12.912169,,,node/6633301857,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6381194,12.9121561,,,node/6633301858,pole,dome,surveillance,public,camera,,,,,,,,,,,,,,,,
77.6381503,12.9121905,,,node/6633301859,pole,fixed,surveillance,public,camera,,"0",,,,,,,,,,,,,,
77.5964902,12.9768543,,,node/6634084074,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.595861,12.9831793,,,node/6634087136,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5957438,12.9769209,,,node/6634089916,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5984799,12.9768283,,,node/6634090773,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5984517,12.9768254,,,node/6634090789,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6176011,12.9652796,,,node/6642471541,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5969063,12.9205936,,,node/6650909750,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5803946,12.9209738,,,node/6650932027,ceiling,panning,surveillance,outdoor,camera,entrance,,,,,,,,,,,,,,,
77.6078703,12.975038,,,node/6650958607,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5816785,12.9286357,,,node/6650963177,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5969263,12.9205965,,,node/6650963572,traffic_signals,panning,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5803262,12.923469,,,node/6650966614,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5969131,12.9206108,,,node/6650970123,traffic_signals,panning,surveillance,public,camera,traffic,,,,,,,,,,,,,,,
77.5812282,12.9282645,,,node/6654642119,,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6600217,12.9459844,,,node/6656374293,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6248432,12.9306053,,,node/6657098942,pole,panning,surveillance,public,camera,,"200",,,,,,,,,,,,,,
77.644955,12.8729524,,,node/6657669744,pole,fixed,surveillance,outdoor,camera,gate,north,,,,,,,,,,,,,,
77.6451092,12.8719757,,,node/6658286750,building,fixed,surveillance,outdoor,camera,residential,north,,,,,,,,,,,,,,
77.6248441,12.9306056,,,node/6658473096,pole,panning,surveillance,public,camera,area,"300",,,,,,,,,,,,,,
77.6451083,12.8719404,,,node/6658474676,wall,fixed,surveillance,outdoor,camera,residential,south,,,,,,,,,,,,,,
77.6450642,12.8723665,,,node/6677288645,building,fixed,surveillance,outdoor,camera,residential,north,,,,,,,,,,,,,,
77.6439685,12.8738577,,,node/6677288646,wall,fixed,surveillance,outdoor,camera,entrance,"200",,,,,,,,,,,,,,
77.6427659,12.8737876,,,node/6677288647,wall,fixed,surveillance,outdoor,camera,shop,"260",,,,,,,,,,,,,,
77.6405729,12.8743801,,,node/6677288648,wall,fixed,surveillance,outdoor,camera,building,,,,,,,,,,,,,,,
77.6401489,12.8746883,,,node/6677288649,wall,fixed,surveillance,outdoor,camera,atm,,,,,,,,,,,,,,,
77.6405144,12.8743823,,,node/6677288650,wall,fixed,surveillance,indoor,camera,atm,,,,,,,,,,,,,,,
77.6449037,12.8736194,,,node/6679994340,wall,fixed,surveillance,outdoor,camera,shop,"110",,,,,,,,,,,,,,
77.6452638,12.871147,,,node/6681856023,wall,fixed,surveillance,outdoor,camera,residential,north,,,,,,,,,,,,,,
77.6453041,12.871228,,,node/6681856024,wall,fixed,surveillance,outdoor,camera,residential,"240",,,,,,https://www.mapillary.com/map/im/DjOuLpliEORCLvBYqkgl5g,,,,,,,,
77.6452518,12.8711414,,,node/6681856025,wall,fixed,surveillance,outdoor,camera,residential,"80",,,,,,https://www.mapillary.com/map/im/C46-ZEiMnhMXPploirmYFA,,,,,,,,
77.6451901,12.8716088,,,node/6681856026,wall,fixed,surveillance,outdoor,camera,residential,"40",,,,,,,,,,,,,,
77.6451894,12.871599,,,node/6681856027,wall,fixed,surveillance,outdoor,camera,residential,"130",,,,,,,,,,,,,,
77.6450573,12.873547,,,node/6681856028,wall,fixed,surveillance,outdoor,camera,residential,"190",,,,,,,,,,,,,,
77.6414842,12.8742605,,,node/6681856029,wall,fixed,surveillance,outdoor,camera,residential,north,,,,,,,,,,,,,,
77.6422408,12.8740253,,,node/6681856030,wall,fixed,surveillance,outdoor,camera,gate,"210",,,,,,,,,,,,,,
77.6427323,12.8738133,,,node/6681856031,ceiling,fixed,surveillance,outdoor,camera,shop,east,,,,,,,,,,,,,,
77.6430064,12.8737639,,,node/6681856032,wall,fixed,surveillance,outdoor,camera,shop,east,,,,,,,,,,,,,,
77.6397981,12.8750591,,,node/6681856033,wall,fixed,surveillance,outdoor,camera,gate,east,,,,,,,,,,,,,,
77.6396134,12.8763659,,,node/6681856034,wall,fixed,surveillance,outdoor,camera,shop,west,,,,,,,,,,,,,,
77.6395658,12.8758315,,,node/6681856035,wall,fixed,surveillance,outdoor,camera,gate,east,,,,,,,,,,,,,,
77.6394407,12.876212,,,node/6681856036,wall,fixed,surveillance,outdoor,camera,gate,east,,,,,,,,,,,,,,
77.6412973,12.8912469,,,node/6685690476,wall,fixed,surveillance,outdoor,camera,entrance,"200",,,,,,,,,,,,,,
77.5928133,12.9750252,,,node/6685716056,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5928187,12.9750379,,,node/6685717666,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.599764,12.973016,,,node/6685724529,tree,fixed,surveillance,outdoor,camera,area,"180",,,,,,,,,,,,,,
77.6179592,12.9653069,,,node/6685725727,building,dome,surveillance,public,camera,area,,,2022/08/11 00:00:00,,,,,,,,,,,,
77.6149639,12.9294123,,,node/6685733101,pole,dome,surveillance,public,camera,area,,,2021/12/04 00:00:00,,,,,,,,,,,,
77.6025371,12.9755738,,,node/6703558480,pole,panning,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.6025279,12.9755713,,,node/6703574108,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5877255,12.9839198,,,node/6718151859,traffic_signals,panning,surveillance,public,camera,street,"0",,,,,,,,,,,,,,
77.5885049,12.9904648,,,node/6718191822,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
77.5865378,12.9816494,,,node/6718198478,pole,dome,surveillance,public,camera,area,,,,,,,,,,,,,,,
